insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
21001;21;Agencourt;320;277;271;67;46;62;47;18;3;17;3;4;4;0;0;43;3;24.72;16.97;22.88;17.34;6.64;1.11;6.27;1.11;1.48;1.48;0;0;13.44;1.11
21002;21;Agey;252;215;210;30;50;56;35;16;1;18;1;3;0;0;0;37;2;14.29;23.81;26.67;16.67;7.62;0.48;8.57;0.48;1.43;0;0;0;14.68;0.95
21003;21;Ahuy;1000;851;836;138;106;233;248;47;3;46;8;3;3;1;0;149;5;16.51;12.68;27.87;29.67;5.62;0.36;5.5;0.96;0.36;0.36;0.12;0;14.9;0.6
21004;21;Aignay-le-Duc;248;190;188;49;13;39;53;10;2;12;3;4;2;1;0;58;0;26.06;6.91;20.74;28.19;5.32;1.06;6.38;1.6;2.13;1.06;0.53;0;23.39;0
21005;21;Aiserey;906;772;760;264;116;149;123;56;4;30;5;10;3;0;0;134;6;34.74;15.26;19.61;16.18;7.37;0.53;3.95;0.66;1.32;0.39;0;0;14.79;0.79
21006;21;Aisey-sur-Seine;134;108;104;26;20;19;17;7;3;8;1;1;2;0;0;26;0;25;19.23;18.27;16.35;6.73;2.88;7.69;0.96;0.96;1.92;0;0;19.4;0
21007;21;Aisy-sous-Thil;162;135;133;28;28;32;26;7;0;7;0;2;3;0;0;27;0;21.05;21.05;24.06;19.55;5.26;0;5.26;0;1.5;2.26;0;0;16.67;0
21008;21;Alise-Sainte-Reine;350;291;286;47;77;74;38;21;1;19;1;6;0;2;0;59;1;16.43;26.92;25.87;13.29;7.34;0.35;6.64;0.35;2.1;0;0.7;0;16.86;0.35
21009;21;Allerey;170;146;142;34;29;31;26;6;5;8;0;2;1;0;0;24;0;23.94;20.42;21.83;18.31;4.23;3.52;5.63;0;1.41;0.7;0;0;14.12;0
21010;21;Aloxe-Corton;126;108;105;12;25;22;33;7;2;1;0;3;0;0;0;18;2;11.43;23.81;20.95;31.43;6.67;1.9;0.95;0;2.86;0;0;0;14.29;1.9
21011;21;Ampilly-les-Bordes;66;52;52;8;7;11;18;1;4;0;0;3;0;0;0;14;0;15.38;13.46;21.15;34.62;1.92;7.69;0;0;5.77;0;0;0;21.21;0
21012;21;Ampilly-le-Sec;294;247;242;59;34;59;54;16;1;9;0;3;3;4;0;47;1;24.38;14.05;24.38;22.31;6.61;0.41;3.72;0;1.24;1.24;1.65;0;15.99;0.41
21013;21;Ancey;294;261;253;47;84;51;18;12;1;31;4;5;0;0;0;33;0;18.58;33.2;20.16;7.11;4.74;0.4;12.25;1.58;1.98;0;0;0;11.22;0
21014;21;Antheuil;62;55;53;10;5;13;11;4;2;5;0;1;1;1;0;7;0;18.87;9.43;24.53;20.75;7.55;3.77;9.43;0;1.89;1.89;1.89;0;11.29;0
