insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
44001;44;Abbaretz;1456;1219;1191;229;236;255;272;69;14;75;7;15;15;4;0;237;8;19.23;19.82;21.41;22.84;5.79;1.18;6.3;0.59;1.26;1.26;0.34;0;16.28;0.67
44002;44;Aigrefeuille-sur-Maine;2659;2345;2295;339;497;673;408;139;23;142;29;27;13;5;0;314;17;14.77;21.66;29.32;17.78;6.06;1;6.19;1.26;1.18;0.57;0.22;0;11.81;0.74
44003;44;Ancenis;5503;4553;4425;581;870;1324;960;227;28;307;19;66;35;8;0;950;31;13.13;19.66;29.92;21.69;5.13;0.63;6.94;0.43;1.49;0.79;0.18;0;17.26;0.7
44005;44;Chaumes-en-Retz;4629;3947;3849;797;755;920;760;259;42;188;35;50;33;10;0;682;24;20.71;19.62;23.9;19.75;6.73;1.09;4.88;0.91;1.3;0.86;0.26;0;14.73;0.62
44006;44;Assérac;1535;1280;1251;236;244;277;266;80;11;98;10;19;9;1;0;255;8;18.86;19.5;22.14;21.26;6.39;0.88;7.83;0.8;1.52;0.72;0.08;0;16.61;0.64
44007;44;Avessac;1795;1538;1501;315;315;312;324;74;12;90;12;29;14;4;0;257;13;20.99;20.99;20.79;21.59;4.93;0.8;6;0.8;1.93;0.93;0.27;0;14.32;0.87
44009;44;Basse-Goulaine;7264;6411;6285;530;1063;2255;1464;312;41;487;42;59;19;13;0;853;34;8.43;16.91;35.88;23.29;4.96;0.65;7.75;0.67;0.94;0.3;0.21;0;11.74;0.54
44010;44;Batz-sur-Mer;2796;2271;2222;333;406;555;604;90;26;134;26;32;11;5;0;525;10;14.99;18.27;24.98;27.18;4.05;1.17;6.03;1.17;1.44;0.5;0.23;0;18.78;0.45
44012;44;La Bernerie-en-Retz;2633;2253;2204;344;349;633;552;126;20;130;5;31;9;5;0;380;12;15.61;15.83;28.72;25.05;5.72;0.91;5.9;0.23;1.41;0.41;0.23;0;14.43;0.54
44013;44;Besné;2156;1802;1740;376;457;398;229;74;17;121;16;33;18;1;0;354;18;21.61;26.26;22.87;13.16;4.25;0.98;6.95;0.92;1.9;1.03;0.06;0;16.42;1.03
44014;44;Le Bignon;2804;2416;2353;352;485;686;448;145;21;169;7;23;13;4;0;388;18;14.96;20.61;29.15;19.04;6.16;0.89;7.18;0.3;0.98;0.55;0.17;0;13.84;0.76
44015;44;Blain;7055;5859;5639;1012;1304;1465;914;290;50;436;36;91;34;7;0;1196;0;17.95;23.12;25.98;16.21;5.14;0.89;7.73;0.64;1.61;0.6;0.12;0;16.95;0
44016;44;La Boissière-du-Doré;726;650;624;147;122;125;127;56;2;31;5;4;2;3;0;76;4;23.56;19.55;20.03;20.35;8.97;0.32;4.97;0.8;0.64;0.32;0.48;0;10.47;0.64
44017;44;Bonnoeuvre;451;385;372;97;65;56;79;21;1;29;2;13;8;1;0;66;5;26.08;17.47;15.05;21.24;5.65;0.27;7.8;0.54;3.49;2.15;0.27;0;14.63;1.34
44018;44;Bouaye;5666;5037;4927;599;1078;1663;835;240;35;365;27;49;30;6;0;629;25;12.16;21.88;33.75;16.95;4.87;0.71;7.41;0.55;0.99;0.61;0.12;0;11.1;0.51
44019;44;Bouée;732;630;610;132;149;161;64;45;2;28;5;16;6;2;0;102;5;21.64;24.43;26.39;10.49;7.38;0.33;4.59;0.82;2.62;0.98;0.33;0;13.93;0.82
44020;44;Bouguenais;14003;11686;11402;1529;3106;3391;1399;523;77;1055;86;143;77;16;0;2317;84;13.41;27.24;29.74;12.27;4.59;0.68;9.25;0.75;1.25;0.68;0.14;0;16.55;0.74
44021;44;Villeneuve-en-Retz;3577;2956;2881;724;449;578;620;240;26;140;21;56;20;7;0;621;21;25.13;15.58;20.06;21.52;8.33;0.9;4.86;0.73;1.94;0.69;0.24;0;17.36;0.73
44022;44;Boussay;1986;1727;1666;301;301;416;375;95;27;89;16;17;21;8;0;259;30;18.07;18.07;24.97;22.51;5.7;1.62;5.34;0.96;1.02;1.26;0.48;0;13.04;1.8
44023;44;Bouvron;2045;1787;1742;309;384;427;331;101;9;133;13;24;11;0;0;258;17;17.74;22.04;24.51;19;5.8;0.52;7.63;0.75;1.38;0.63;0;0;12.62;0.98
44024;44;Brains;2127;1906;1850;266;494;503;275;99;16;145;11;33;7;1;0;221;16;14.38;26.7;27.19;14.86;5.35;0.86;7.84;0.59;1.78;0.38;0.05;0;10.39;0.86
44025;44;Campbon;2789;2482;2406;395;501;624;382;147;33;235;22;45;18;4;0;307;20;16.42;20.82;25.94;15.88;6.11;1.37;9.77;0.91;1.87;0.75;0.17;0;11.01;0.83
44026;44;Carquefou;14823;12478;12209;1068;2129;4327;2993;549;94;791;83;113;47;15;0;2345;68;8.75;17.44;35.44;24.51;4.5;0.77;6.48;0.68;0.93;0.38;0.12;0;15.82;0.56
44027;44;Casson;1573;1342;1302;230;267;341;187;86;13;134;15;19;7;3;0;231;4;17.67;20.51;26.19;14.36;6.61;1;10.29;1.15;1.46;0.54;0.23;0;14.69;0.31
44028;44;Le Cellier;2920;2494;2442;343;521;709;518;105;20;162;17;30;13;4;0;426;16;14.05;21.33;29.03;21.21;4.3;0.82;6.63;0.7;1.23;0.53;0.16;0;14.59;0.66
44029;44;Divatte-sur-Loire;5171;4380;4240;843;836;1096;830;200;34;282;34;52;26;7;0;791;48;19.88;19.72;25.85;19.58;4.72;0.8;6.65;0.8;1.23;0.61;0.17;0;15.3;1.13
44030;44;La Chapelle-des-Marais;2790;2459;2386;483;543;640;329;118;27;159;24;34;26;3;0;331;21;20.24;22.76;26.82;13.79;4.95;1.13;6.66;1.01;1.42;1.09;0.13;0;11.86;0.88
44031;44;La Chapelle-Glain;551;449;436;94;52;72;151;22;13;13;3;12;4;0;0;102;2;21.56;11.93;16.51;34.63;5.05;2.98;2.98;0.69;2.75;0.92;0;0;18.51;0.46
44032;44;La Chapelle-Heulin;2343;1995;1935;278;384;634;348;123;11;123;10;7;13;4;0;348;13;14.37;19.84;32.76;17.98;6.36;0.57;6.36;0.52;0.36;0.67;0.21;0;14.85;0.67
44033;44;La Chapelle-Launay;2260;1973;1914;322;435;550;261;101;20;162;13;22;25;3;0;287;15;16.82;22.73;28.74;13.64;5.28;1.04;8.46;0.68;1.15;1.31;0.16;0;12.7;0.78
44035;44;La Chapelle-sur-Erdre;15792;13526;13276;1170;2675;4819;2479;538;75;1239;107;119;37;18;0;2266;54;8.81;20.15;36.3;18.67;4.05;0.56;9.33;0.81;0.9;0.28;0.14;0;14.35;0.41
44036;44;Châteaubriant;8871;7019;6856;1032;1197;1951;1632;320;64;431;61;91;56;21;0;1852;47;15.05;17.46;28.46;23.8;4.67;0.93;6.29;0.89;1.33;0.82;0.31;0;20.88;0.69
44037;44;Château-Thébaud;2209;1959;1914;316;371;549;385;121;14;125;12;11;8;2;0;250;9;16.51;19.38;28.68;20.11;6.32;0.73;6.53;0.63;0.57;0.42;0.1;0;11.32;0.47
44038;44;Chauvé;2070;1753;1698;446;290;317;357;113;29;86;20;22;15;3;0;317;27;26.27;17.08;18.67;21.02;6.65;1.71;5.06;1.18;1.3;0.88;0.18;0;15.31;1.59
44039;44;Cheix-en-Retz;745;657;640;122;162;154;111;25;7;27;7;15;6;4;0;88;4;19.06;25.31;24.06;17.34;3.91;1.09;4.22;1.09;2.34;0.94;0.63;0;11.81;0.63
44041;44;La Chevrolière;4256;3683;3559;647;760;931;640;210;39;234;26;37;23;12;0;573;28;18.18;21.35;26.16;17.98;5.9;1.1;6.57;0.73;1.04;0.65;0.34;0;13.46;0.79
44043;44;Clisson;5313;4595;4496;470;919;1355;1032;185;36;385;25;51;26;12;0;718;25;10.45;20.44;30.14;22.95;4.11;0.8;8.56;0.56;1.13;0.58;0.27;0;13.51;0.56
44044;44;Conquereuil;794;674;657;171;146;122;121;42;6;31;9;7;1;1;0;120;3;26.03;22.22;18.57;18.42;6.39;0.91;4.72;1.37;1.07;0.15;0.15;0;15.11;0.46
44045;44;Cordemais;2691;2280;2220;484;523;575;277;111;18;175;15;21;18;3;0;411;12;21.8;23.56;25.9;12.48;5;0.81;7.88;0.68;0.95;0.81;0.14;0;15.27;0.54
44046;44;Corsept;2101;1717;1663;374;421;357;225;104;15;106;16;31;13;1;0;384;13;22.49;25.32;21.47;13.53;6.25;0.9;6.37;0.96;1.86;0.78;0.06;0;18.28;0.78
44047;44;Couëron;15836;13021;12579;1792;3581;3659;1403;576;63;1205;80;145;59;16;0;2815;0;14.25;28.47;29.09;11.15;4.58;0.5;9.58;0.64;1.15;0.47;0.13;0;17.78;0
44048;44;Couffé;1838;1567;1514;258;340;357;330;107;9;70;4;28;10;1;0;271;14;17.04;22.46;23.58;21.8;7.07;0.59;4.62;0.26;1.85;0.66;0.07;0;14.74;0.92
44049;44;Le Croisic;3790;3026;2978;449;431;780;945;133;25;142;16;39;12;6;0;764;12;15.08;14.47;26.19;31.73;4.47;0.84;4.77;0.54;1.31;0.4;0.2;0;20.16;0.4
44050;44;Crossac;2114;1818;1776;371;475;423;220;100;22;107;10;35;8;5;0;296;11;20.89;26.75;23.82;12.39;5.63;1.24;6.02;0.56;1.97;0.45;0.28;0;14;0.62
44051;44;Derval;2291;1885;1829;331;358;499;369;94;10;115;7;30;10;6;0;406;17;18.1;19.57;27.28;20.17;5.14;0.55;6.29;0.38;1.64;0.55;0.33;0;17.72;0.93
44052;44;Donges;5264;4283;4171;986;1160;937;430;201;25;277;27;71;48;9;0;981;32;23.64;27.81;22.46;10.31;4.82;0.6;6.64;0.65;1.7;1.15;0.22;0;18.64;0.77
44053;44;Drefféac;1555;1382;1331;309;309;329;147;84;8;82;21;21;13;8;0;173;9;23.22;23.22;24.72;11.04;6.31;0.6;6.16;1.58;1.58;0.98;0.6;0;11.13;0.68
44054;44;Erbray;2259;1909;1848;368;345;487;355;116;23;99;8;33;13;1;0;350;18;19.91;18.67;26.35;19.21;6.28;1.24;5.36;0.43;1.79;0.7;0.05;0;15.49;0.97
44055;44;La Baule-Escoublac;14997;12582;12390;1296;1203;3104;5581;457;82;468;76;74;34;15;0;2415;56;10.46;9.71;25.05;45.04;3.69;0.66;3.78;0.61;0.6;0.27;0.12;0;16.1;0.45
44056;44;Fay-de-Bretagne;2490;2170;2104;373;498;482;374;141;26;143;13;39;12;3;0;320;12;17.73;23.67;22.91;17.78;6.7;1.24;6.8;0.62;1.85;0.57;0.14;0;12.85;0.57
44057;44;Fégréac;1713;1471;1427;306;286;331;247;78;16;101;14;31;14;3;0;242;12;21.44;20.04;23.2;17.31;5.47;1.12;7.08;0.98;2.17;0.98;0.21;0;14.13;0.84
44058;44;Fercé;335;287;278;67;59;63;49;12;0;17;3;4;4;0;0;48;3;24.1;21.22;22.66;17.63;4.32;0;6.12;1.08;1.44;1.44;0;0;14.33;1.08
44061;44;Frossay;2281;1914;1861;386;378;383;407;127;25;93;17;30;12;3;0;367;8;20.74;20.31;20.58;21.87;6.82;1.34;5;0.91;1.61;0.64;0.16;0;16.09;0.43
44062;44;Le Gâvre;1256;1049;1026;207;234;234;135;68;15;90;14;19;5;5;0;207;9;20.18;22.81;22.81;13.16;6.63;1.46;8.77;1.36;1.85;0.49;0.49;0;16.48;0.88
44063;44;Gétigné;2740;2396;2320;371;460;637;493;149;21;121;18;34;14;2;0;344;25;15.99;19.83;27.46;21.25;6.42;0.91;5.22;0.78;1.47;0.6;0.09;0;12.55;1.08
44064;44;Gorges;3208;2833;2757;372;532;806;576;177;19;205;17;39;12;2;0;375;23;13.49;19.3;29.23;20.89;6.42;0.69;7.44;0.62;1.41;0.44;0.07;0;11.69;0.83
44065;44;Grand-Auverné;569;493;475;104;66;105;132;26;2;22;5;8;4;1;0;76;9;21.89;13.89;22.11;27.79;5.47;0.42;4.63;1.05;1.68;0.84;0.21;0;13.36;1.89
44066;44;Grandchamps-des-Fontaines;4105;3597;3482;551;796;997;589;146;22;283;35;40;14;9;0;508;18;15.82;22.86;28.63;16.92;4.19;0.63;8.13;1.01;1.15;0.4;0.26;0;12.38;0.52
44067;44;Guémené-Penfao;3804;3192;3112;567;698;755;609;148;27;193;25;45;32;13;0;612;33;18.22;22.43;24.26;19.57;4.76;0.87;6.2;0.8;1.45;1.03;0.42;0;16.09;1.06
44068;44;Guenrouet;2417;2020;1966;440;480;414;326;92;14;127;13;42;13;5;0;397;10;22.38;24.42;21.06;16.58;4.68;0.71;6.46;0.66;2.14;0.66;0.25;0;16.43;0.51
44069;44;Guérande;13956;11539;11312;1513;1993;3093;3147;462;90;704;81;143;61;25;0;2417;61;13.38;17.62;27.34;27.82;4.08;0.8;6.22;0.72;1.26;0.54;0.22;0;17.32;0.54
44070;44;La Haie-Fouassière;3565;3087;3031;373;720;903;518;168;29;257;21;21;15;6;0;478;10;12.31;23.75;29.79;17.09;5.54;0.96;8.48;0.69;0.69;0.49;0.2;0;13.41;0.33
44071;44;Haute-Goulaine;4642;4096;4003;458;652;1335;970;207;31;258;25;52;10;5;0;546;23;11.44;16.29;33.35;24.23;5.17;0.77;6.45;0.62;1.3;0.25;0.12;0;11.76;0.57
44072;44;Herbignac;4975;4298;4181;876;844;1051;757;209;44;260;28;61;44;7;0;677;52;20.95;20.19;25.14;18.11;5;1.05;6.22;0.67;1.46;1.05;0.17;0;13.61;1.24
44073;44;Héric;4347;3781;3671;697;758;944;650;231;46;233;29;52;29;2;0;566;20;18.99;20.65;25.72;17.71;6.29;1.25;6.35;0.79;1.42;0.79;0.05;0;13.02;0.54
44074;44;Indre;2787;2379;2334;289;743;671;198;79;26;264;12;33;16;3;0;408;12;12.38;31.83;28.75;8.48;3.38;1.11;11.31;0.51;1.41;0.69;0.13;0;14.64;0.51
44075;44;Issé;1345;1166;1128;302;164;252;247;40;15;59;9;26;11;3;0;179;15;26.77;14.54;22.34;21.9;3.55;1.33;5.23;0.8;2.3;0.98;0.27;0;13.31;1.33
44076;44;Jans;973;805;788;168;149;176;148;51;15;50;12;14;4;1;0;168;9;21.32;18.91;22.34;18.78;6.47;1.9;6.35;1.52;1.78;0.51;0.13;0;17.27;1.14
44077;44;Joué-sur-Erdre;1701;1465;1411;288;332;297;254;74;20;109;5;20;9;3;0;236;13;20.41;23.53;21.05;18;5.24;1.42;7.73;0.35;1.42;0.64;0.21;0;13.87;0.92
44078;44;Juigné-des-Moutiers;272;234;228;93;34;19;52;11;1;12;2;0;4;0;0;38;3;40.79;14.91;8.33;22.81;4.82;0.44;5.26;0.88;0;1.75;0;0;13.97;1.32
44079;44;Le Landreau;2172;1844;1794;360;308;454;390;101;17;111;9;24;16;4;0;328;10;20.07;17.17;25.31;21.74;5.63;0.95;6.19;0.5;1.34;0.89;0.22;0;15.1;0.56
44080;44;Lavau-sur-Loire;534;486;478;66;160;117;65;13;0;46;3;5;2;1;0;48;1;13.81;33.47;24.48;13.6;2.72;0;9.62;0.63;1.05;0.42;0.21;0;8.99;0.21
44081;44;Legé;3222;2704;2617;668;434;562;564;168;18;136;16;22;26;3;0;518;38;25.53;16.58;21.47;21.55;6.42;0.69;5.2;0.61;0.84;0.99;0.11;0;16.08;1.45
44082;44;Ligné;3522;3049;2931;564;566;802;491;202;27;172;28;52;23;4;0;473;37;19.24;19.31;27.36;16.75;6.89;0.92;5.87;0.96;1.77;0.78;0.14;0;13.43;1.26
44083;44;La Limouzinière;1569;1326;1281;291;225;280;255;88;11;74;10;29;14;4;0;243;12;22.72;17.56;21.86;19.91;6.87;0.86;5.78;0.78;2.26;1.09;0.31;0;15.49;0.94
44084;44;Le Loroux-Bottereau;5731;5066;4930;823;965;1425;931;297;34;325;43;47;35;5;0;665;47;16.69;19.57;28.9;18.88;6.02;0.69;6.59;0.87;0.95;0.71;0.1;0;11.6;0.95
44085;44;Louisfert;721;643;626;145;110;150;111;40;4;40;3;11;12;0;0;78;5;23.16;17.57;23.96;17.73;6.39;0.64;6.39;0.48;1.76;1.92;0;0;10.82;0.8
44086;44;Lusanger;770;620;601;125;100;137;130;33;10;36;9;13;7;1;0;150;10;20.8;16.64;22.8;21.63;5.49;1.66;5.99;1.5;2.16;1.16;0.17;0;19.48;1.66
44087;44;Machecoul-Saint-Même;5735;4746;4629;852;790;1116;1150;313;53;244;29;41;33;8;0;989;52;18.41;17.07;24.11;24.84;6.76;1.14;5.27;0.63;0.89;0.71;0.17;0;17.24;1.12
44088;44;Maisdon-sur-Sèvre;2135;1801;1759;252;402;512;268;91;15;139;18;37;18;7;0;334;12;14.33;22.85;29.11;15.24;5.17;0.85;7.9;1.02;2.1;1.02;0.4;0;15.64;0.68
44089;44;Malville;2419;2120;2068;414;569;487;217;126;15;184;13;25;13;5;0;299;10;20.02;27.51;23.55;10.49;6.09;0.73;8.9;0.63;1.21;0.63;0.24;0;12.36;0.48
44090;44;La Marne;1005;815;790;179;137;148;186;67;10;32;6;16;6;3;0;190;7;22.66;17.34;18.73;23.54;8.48;1.27;4.05;0.76;2.03;0.76;0.38;0;18.91;0.89
44091;44;Marsac-sur-Don;1145;966;928;174;227;178;176;45;6;83;15;14;8;2;0;179;28;18.75;24.46;19.18;18.97;4.85;0.65;8.94;1.62;1.51;0.86;0.22;0;15.63;3.02
44092;44;Massérac;524;419;405;93;124;80;52;18;6;16;4;7;4;1;0;105;5;22.96;30.62;19.75;12.84;4.44;1.48;3.95;0.99;1.73;0.99;0.25;0;20.04;1.23
44093;44;Maumusson;761;648;623;122;93;139;172;33;12;28;11;12;1;0;0;113;6;19.58;14.93;22.31;27.61;5.3;1.93;4.49;1.77;1.93;0.16;0;0;14.85;0.96
44094;44;Mauves-sur-Loire;2384;2120;2070;253;473;607;404;111;14;156;11;23;15;3;0;264;12;12.22;22.85;29.32;19.52;5.36;0.68;7.54;0.53;1.11;0.72;0.14;0;11.07;0.58
