insee;dep;nom;nb_inscrits;nb_votants;nb_exprimes;nb_voix1;nb_voix2;nb_voix3;nb_voix4;nb_voix5;nb_voix6;nb_voix7;nb_voix8;nb_voix9;nb_voix10;nb_voix11;nb_voix12;nb_voix13;nb_voix14;voix_1;voix_2;voix_3;voix_4;voix_5;voix_6;voix_7;voix_8;voix_9;voix_10;voix_11;voix_12;voix_13;voix_14
71001;71;L'Abergement-de-Cuisery;638;526;510;152;100;89;80;42;6;21;2;13;5;0;0;112;4;29.8;19.61;17.45;15.69;8.24;1.18;4.12;0.39;2.55;0.98;0;0;17.55;0.78
71002;71;L'Abergement-Sainte-Colombe;971;792;769;272;146;167;87;49;7;23;5;11;2;0;0;179;5;35.37;18.99;21.72;11.31;6.37;0.91;2.99;0.65;1.43;0.26;0;0;18.43;0.65
71003;71;Allerey-sur-Saône;594;502;493;183;57;78;103;34;1;31;2;4;0;0;0;92;2;37.12;11.56;15.82;20.89;6.9;0.2;6.29;0.41;0.81;0;0;0;15.49;0.41
71004;71;Allériot;823;688;666;169;96;156;133;46;9;41;7;5;4;0;0;135;1;25.38;14.41;23.42;19.97;6.91;1.35;6.16;1.05;0.75;0.6;0;0;16.4;0.15
71005;71;Aluze;198;175;173;45;19;47;36;8;2;12;1;0;2;1;0;23;0;26.01;10.98;27.17;20.81;4.62;1.16;6.94;0.58;0;1.16;0.58;0;11.62;0
71006;71;Amanzé;174;136;134;11;26;40;32;11;3;8;0;2;0;1;0;38;0;8.21;19.4;29.85;23.88;8.21;2.24;5.97;0;1.49;0;0.75;0;21.84;0
71007;71;Ameugny;103;92;87;11;9;31;18;8;1;8;0;1;0;0;0;11;2;12.64;10.34;35.63;20.69;9.2;1.15;9.2;0;1.15;0;0;0;10.68;2.3
71008;71;Anglure-sous-Dun;143;115;106;24;16;19;13;16;4;10;3;1;0;0;0;28;4;22.64;15.09;17.92;12.26;15.09;3.77;9.43;2.83;0.94;0;0;0;19.58;3.77
71009;71;Anost;594;455;437;67;94;123;72;19;4;45;4;5;3;1;0;139;2;15.33;21.51;28.15;16.48;4.35;0.92;10.3;0.92;1.14;0.69;0.23;0;23.4;0.46
71010;71;Antully;661;534;519;188;85;97;67;37;2;33;0;4;5;1;0;127;15;36.22;16.38;18.69;12.91;7.13;0.39;6.36;0;0.77;0.96;0.19;0;19.21;2.89
