dep,insee,nb_inscrits,nb_votants,nb_exprimes,nbvoix_1,nbvoix_2,participation,voix_1,voix_2,com
86,86001,530,442,419,106,88,83.4,25.30,21.00,Adriers
86,86002,386,324,309,50,105,83.94,16.18,33.98,Amberre
86,86003,276,242,233,61,56,87.68,26.18,24.03,Anché
86,86004,328,275,264,69,32,83.84,26.14,12.12,Angles-sur-l'Anglin
86,86005,491,375,361,68,126,76.37,18.84,34.90,Angliers
86,86006,453,346,329,93,74,76.38,28.27,22.49,Antigny
86,86007,932,786,756,206,177,84.33,27.25,23.41,Antran
86,86008,326,249,240,48,81,76.38,20.00,33.75,Arçay
86,86009,824,688,672,93,207,83.5,13.84,30.80,Archigny
86,86010,847,719,703,158,138,84.89,22.48,19.63,Aslonnes
86,86011,116,93,89,8,24,80.17,8.99,26.97,Asnières-sur-Blour
86,86012,120,97,94,15,23,80.83,15.96,24.47,Asnois
86,86013,90,70,66,9,17,77.78,13.64,25.76,Aulnay
86,86014,1311,1087,1051,294,228,82.91,27.97,21.69,Availles-en-Châtellerault
86,86015,926,779,751,160,193,84.13,21.30,25.70,Availles-Limouzine
86,86016,1549,1349,1304,379,270,87.09,29.06,20.71,Avanton
86,86017,841,670,647,131,177,79.67,20.25,27.36,Ayron
86,86018,265,214,206,39,61,80.75,18.93,29.61,Basses
86,86019,2239,1829,1782,404,446,81.69,22.67,25.03,Beaumont-Saint-Cyr
86,86020,211,178,176,30,45,84.36,17.05,25.57,Bellefonds
86,86021,632,514,501,76,120,81.33,15.17,23.95,Benassay
86,86022,183,153,144,28,43,83.61,19.44,29.86,Berrie
86,86023,212,165,160,32,56,77.83,20.00,35.00,Berthegon
86,86024,1137,967,936,260,129,85.05,27.78,13.78,Béruges
86,86025,343,282,277,39,90,82.22,14.08,32.49,Béthines
86,86026,395,360,348,51,116,91.14,14.66,33.33,Beuxes
86,86027,1182,1000,985,296,128,84.6,30.05,12.99,Biard
86,86028,833,719,701,221,82,86.31,31.53,11.70,Bignoux
86,86029,610,495,486,97,121,81.15,19.96,24.90,Blanzay
86,86031,1451,1205,1174,272,230,83.05,23.17,19.59,Bonnes
86,86032,1683,1350,1312,303,283,80.21,23.09,21.57,Bonneuil-Matours
86,86034,491,399,387,77,92,81.26,19.90,23.77,Bouresse
86,86035,166,118,117,34,18,71.08,29.06,15.38,Bourg-Archambault
86,86036,584,487,474,73,197,83.39,15.40,41.56,Bournand
86,86037,336,264,259,57,60,78.57,22.01,23.17,Brigueil-le-Chantre
86,86038,206,181,177,28,44,87.86,15.82,24.86,Brion
86,86039,550,464,449,86,133,84.36,19.15,29.62,Brux
86,86040,292,247,242,53,51,84.59,21.90,21.07,La Bussière
86,86041,7342,5930,5797,1826,675,80.77,31.50,11.64,Buxerolles
86,86042,750,622,606,117,189,82.93,19.31,31.19,Buxeuil
86,86043,411,329,320,72,78,80.05,22.50,24.38,Ceaux-en-Couhé
86,86044,476,379,370,55,110,79.62,14.86,29.73,Ceaux-en-Loudun
86,86045,924,788,768,196,173,85.28,25.52,22.53,Celle-Lévescault
86,86046,1498,1234,1180,257,350,82.38,21.78,29.66,Cenon-sur-Vienne
86,86047,361,303,290,51,86,83.93,17.59,29.66,Cernay
86,86048,743,628,606,168,158,84.52,27.72,26.07,Chabournay
86,86049,451,367,348,73,83,81.37,20.98,23.85,Chalais
86,86050,574,477,465,100,84,83.1,21.51,18.06,Chalandray
86,86051,169,127,124,20,31,75.15,16.13,25.00,Champagné-le-Sec
86,86052,733,570,543,117,120,77.76,21.55,22.10,Champagné-Saint-Hilaire
86,86053,1391,1156,1119,246,252,83.11,21.98,22.52,Champigny en Rochereau
86,86054,262,225,214,29,70,85.88,13.55,32.71,Champniers
